item_id,src_file,src_line,kind,heading_path,content,design_dest,actual_file,actual_line,verdict,note
B-1761,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,407,para,コンポーネント設定ファイル設定項目一覧,この場合、web-a、web-commonの順にリソースが探索される。,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,407,KEPT,照合方法: para/admonition 冒頭（句点区切り）: この場合、web-a、web-commonの順にリソースが探索される。; after L407 に同テキスト存在
B-1762,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,410,para,コンポーネント設定ファイル設定項目一覧,この項目を設定した場合は、リクエスト送信直前に指定されたコンポーネント設定ファイルで初期化が行われる。\ 通常は設定する必要はない。\ クラス単体テストとリクエスト単体テストとで設定を変える必要がある場合のみ、この項目を設定する。\,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,410,KEPT,照合方法: para/admonition 冒頭（句点区切り）: この項目を設定した場合は、リクエスト送信直前に指定されたコンポーネント設定ファイ; after L410 に同テキスト存在
B-1763,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,417,heading,,,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,416,KEPT,照合方法: heading タイトル全文: コンポーネント設定ファイルの記述例; after L416 に同テキスト存在
B-1764,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,419,para,コンポーネント設定ファイルの記述例,コンポーネント設定ファイル記述例を記載する。 設定値には、上記のデフォルト値に加え、セッション(sessionInfo)に以下の値を設定している。,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,419,KEPT,照合方法: para/admonition 冒頭（句点区切り）: コンポーネント設定ファイル記述例を記載する。; after L419 に同テキスト存在
B-1765,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,423,table,コンポーネント設定ファイルの記述例,キー | 値 | 説明,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,322,KEPT,照合方法: table 先頭セル: キー; after L322 に同テキスト存在
B-1766,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,431,code,コンポーネント設定ファイルの記述例,"<component name=""httpTestConfiguration"" class=""nablarch.test.core.http.HttpTestConfiguration"">
<property name=""htmlDumpDir"" value=""./tmp/html_dump""/>
<property ",A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,404,KEPT,"照合方法: code 冒頭行: <component name=""httpTestConfiguration"" class=""nab; after L404 に同テキスト存在"
B-1767,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,473,heading,,,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,472,KEPT,照合方法: heading タイトル全文: その他の設定; after L472 に同テキスト存在
B-1768,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,475,para,その他の設定,性能が高くないPCで開発をしており、リクエスト単体テスト実行速度を向上させたい場合は、\ 以下の設定をすることで実行速度の改善が見込まれる。,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,475,KEPT,照合方法: para/admonition 冒頭（句点区切り）: 性能が高くないPCで開発をしており、リクエスト単体テスト実行速度を向上させたい場; after L475 に同テキスト存在
B-1769,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,478,admonition,その他の設定,,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,71,KEPT,照合方法: para/admonition 冒頭（句点区切り）: tip; after L71 に同テキスト存在
B-1770,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,479,para,その他の設定,Pentium4、Pentinum Dual-Core等の処理性能が低いCPUを搭載したPCに効果がある。\ 逆に、これら以降のCPUを搭載したマシンでは、それほど効果的ではないので無理に設定する必要はない。,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,479,KEPT,照合方法: para/admonition 冒頭（句点区切り）: Pentium4、Pentinum Dual-Core等の処理性能が低いCPUを; after L479 に同テキスト存在
B-1771,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,484,heading,その他の設定,,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,483,KEPT,照合方法: heading タイトル全文: JVMオプションの指定; after L483 に同テキスト存在
B-1772,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,486,para,その他の設定 > JVMオプションの指定,最大ヒープサイズと最小ヒープサイズを同一の値にすることで、\ ヒープサイズ拡張のオーバヘッドを回避できる。,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,486,KEPT,照合方法: para/admonition 冒頭（句点区切り）: 最大ヒープサイズと最小ヒープサイズを同一の値にすることで、; after L486 に同テキスト存在
B-1773,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,489,para,その他の設定 > JVMオプションの指定,:strong:`-Xms256m -Xmx256m`,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,489,KEPT,照合方法: para/admonition 冒頭（句点区切り）: :strong:; after L489 に同テキスト存在
B-1774,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,492,para,その他の設定 > JVMオプションの指定,また、クラスファイルの検証を省略することで実行速度が向上する。,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,492,KEPT,照合方法: para/admonition 冒頭（句点区切り）: また、クラスファイルの検証を省略することで実行速度が向上する。; after L492 に同テキスト存在
B-1775,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,494,para,その他の設定 > JVMオプションの指定,:strong:`-Xverfiy:none`,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,489,KEPT,照合方法: para/admonition 冒頭（句点区切り）: :strong:; after L489 に同テキスト存在
B-1776,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,497,para,その他の設定 > JVMオプションの指定,Eclipseでの設定方法は以下のとおり。,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,497,KEPT,照合方法: para/admonition 冒頭（句点区切り）: Eclipseでの設定方法は以下のとおり。; after L497 に同テキスト存在
B-1777,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,499,para,その他の設定 > JVMオプションの指定,* メニューバーより「実行」→「実行構成」を選択する。,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,499,KEPT,照合方法: para/admonition 冒頭（句点区切り）: * メニューバーより「実行」→「実行構成」を選択する。; after L499 に同テキスト存在
B-1778,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,501,para,その他の設定 > JVMオプションの指定,* 「実行構成」ウィンドウが表示されるので、「引数」タブをクリックし、「VM引数」欄に前述のオプションを指定する。,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,501,KEPT,照合方法: para/admonition 冒頭（句点区切り）: * 「実行構成」ウィンドウが表示されるので、「引数」タブをクリックし、「VM引数; after L501 に同テキスト存在
B-1779,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,503,figure,その他の設定 > JVMオプションの指定,./_images/vmoptions.png,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,503,KEPT,照合方法: figure/image 冒頭; after L503 に同テキスト存在
B-1780,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,505,para,その他の設定 > JVMオプションの指定,また、実行構成を変更しなくても、以下の方法でデフォルトのVM引数を設定できる。,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,505,KEPT,照合方法: para/admonition 冒頭（句点区切り）: また、実行構成を変更しなくても、以下の方法でデフォルトのVM引数を設定できる。; after L505 に同テキスト存在
B-1781,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,507,para,その他の設定 > JVMオプションの指定,* メニューバーより「ウィンドウ」→「設定」を選択する。 「設定」ウィンドウが表示されるので、「インストール済みのJRE」をする。,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,507,KEPT,照合方法: para/admonition 冒頭（句点区切り）: * メニューバーより「ウィンドウ」→「設定」を選択する。; after L507 に同テキスト存在
B-1782,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,509,para,その他の設定 > JVMオプションの指定,* インストール済みのJREの一覧が表示されるので、使用するJREを選択し「編集」ボタンを押下する。,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,509,KEPT,照合方法: para/admonition 冒頭（句点区切り）: * インストール済みのJREの一覧が表示されるので、使用するJREを選択し「編集; after L509 に同テキスト存在
B-1783,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,511,figure,その他の設定 > JVMオプションの指定,./_images/installed_jre.png,A-2-2,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,511,KEPT,照合方法: figure/image 冒頭; after L511 に同テキスト存在
